Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
8,2,3,9,1,7,9,2,0,1,25,0,1,0,5,11715,5,1,3,3,2,1,5,5,0,0,0,3,3,0,2,1,0
8,2,2,13,1,1,9,3,0,2,35,1,0,0,1,11716,7,1,0,3,2,3,5,6,0,0,0,2,3,0,2,0,0
11,4,2,6,1,2,11,0,0,2,9,0,1,0,0,11717,6,1,1,3,2,3,3,3,0,0,0,3,3,0,2,1,0
5,2,5,6,0,1,2,1,1,2,20,0,0,0,0,11718,3,1,0,3,2,3,4,4,0,0,0,3,2,1,2,0,0
10,2,0,13,1,1,11,2,1,2,12,0,1,0,0,11719,4,1,0,3,2,1,4,4,0,0,0,3,3,0,2,1,0
6,4,4,13,0,6,6,0,1,1,30,0,1,0,0,11720,2,1,1,3,2,1,5,5,0,0,0,3,3,0,2,1,0
6,2,1,11,1,7,7,3,1,1,18,0,2,1,0,11721,5,1,1,3,2,3,4,4,0,0,0,3,3,0,2,2,0
9,3,5,5,1,1,3,2,1,1,31,0,0,0,1,11722,2,1,1,3,2,3,6,6,0,0,0,3,3,0,2,0,0
9,0,3,13,0,6,10,1,0,2,19,0,2,1,0,11723,10,1,0,3,2,1,4,4,0,0,0,3,3,0,2,2,0
10,4,2,17,1,2,5,2,1,1,22,0,1,0,1,11724,7,1,2,3,2,1,3,5,0,0,0,2,3,0,2,1,0
10,0,3,17,1,7,11,2,1,1,22,0,2,1,1,11725,13,1,1,3,2,1,5,5,0,0,0,3,3,0,2,2,0
1,2,4,13,1,2,2,3,1,1,36,0,1,0,5,11726,8,1,3,3,2,3,6,6,0,0,0,3,3,2,2,1,0
5,4,2,2,1,2,2,1,1,1,58,1,0,0,0,11727,10,1,2,3,2,0,6,8,0,0,0,2,3,0,2,0,0
0,3,1,9,1,6,9,0,1,2,6,1,1,0,0,11728,9,1,0,3,2,2,3,3,0,0,0,0,3,0,2,1,0
0,2,2,6,1,2,1,2,1,1,19,0,1,0,0,11729,8,1,0,3,2,2,5,4,0,0,0,2,3,0,2,1,0
4,2,5,2,1,6,5,2,1,1,43,0,2,1,0,11730,10,2,2,3,2,3,6,7,0,0,0,3,1,0,2,2,0
4,1,4,9,1,5,5,1,1,1,15,1,4,1,5,11731,12,1,3,3,2,3,5,4,0,0,0,3,3,0,2,1,0
0,2,5,2,1,6,1,2,1,1,50,0,1,0,0,11732,5,1,0,3,2,1,6,7,0,0,0,3,3,0,2,1,0
1,0,6,9,1,7,2,3,1,1,48,0,0,0,0,11733,5,1,0,3,2,1,6,7,0,0,0,3,3,0,2,0,0
11,3,3,17,1,2,12,3,1,2,12,0,1,0,0,11734,3,1,1,3,2,2,5,4,0,0,0,2,3,0,2,1,0
11,3,1,2,1,2,12,3,1,1,12,0,1,0,0,11735,7,1,2,3,2,0,4,4,0,0,0,3,3,0,2,1,0
11,3,5,6,1,7,12,3,1,1,15,0,1,0,0,11736,9,1,1,3,2,0,4,4,0,0,0,3,3,0,2,1,0
10,0,5,9,1,6,11,0,1,2,17,0,2,1,0,11737,13,1,1,3,2,1,5,4,0,0,1,3,3,0,2,2,0
0,3,2,17,1,2,1,3,1,1,16,1,0,0,4,11738,5,1,3,3,2,0,4,4,1,0,0,3,3,0,2,0,0
10,0,4,13,1,6,11,2,1,1,14,0,1,0,0,11739,8,1,2,3,2,0,5,4,0,0,0,0,0,1,2,1,0
10,0,1,2,0,5,11,0,1,1,14,0,1,0,1,11740,11,1,0,3,2,2,5,4,0,0,0,1,3,0,2,1,0
11,4,0,13,1,2,11,3,1,2,20,0,1,0,0,11741,7,1,2,3,2,3,3,4,0,0,0,0,3,0,2,1,0
11,3,1,6,1,2,11,0,1,2,31,1,1,0,0,11742,2,1,2,3,2,1,6,6,0,0,0,2,3,0,2,1,0
6,1,2,17,1,7,7,2,1,2,15,0,2,1,0,11743,11,1,1,3,2,0,4,4,0,0,0,0,3,0,2,2,0
0,2,1,13,1,6,7,1,1,2,29,0,0,0,4,11744,14,1,1,3,2,0,5,5,0,0,0,3,3,0,2,0,0
10,1,1,13,1,2,11,2,0,2,14,1,1,0,0,11745,4,1,1,3,2,3,3,4,0,0,0,0,3,0,2,1,0
10,1,0,6,1,6,11,1,1,1,23,0,1,0,0,11746,15,1,3,3,2,1,5,5,0,0,0,1,3,0,2,1,0
1,0,4,9,1,5,2,2,1,1,39,1,1,0,1,11747,11,1,0,3,2,3,5,6,0,0,0,3,3,0,2,1,0
3,3,1,13,1,7,8,0,1,1,46,1,1,0,0,11748,14,1,0,3,2,3,6,7,0,0,0,1,3,0,2,1,0
2,4,4,17,1,1,5,1,1,1,37,1,2,1,0,11749,12,3,2,3,2,1,6,6,0,0,0,2,3,0,2,2,0
4,3,6,0,1,7,4,0,1,1,32,0,1,0,0,11750,12,1,1,3,2,3,5,6,0,0,0,2,3,0,2,1,0
5,2,1,17,1,2,2,2,0,2,7,0,0,0,0,11751,12,1,0,3,2,3,3,3,0,0,0,2,3,0,2,0,0
5,1,4,2,0,2,6,2,1,1,39,0,6,2,5,11752,4,1,1,3,2,1,6,6,0,0,0,2,3,0,2,0,0
0,4,4,2,1,7,9,1,1,1,40,0,1,0,2,11753,2,1,3,2,2,3,5,6,0,0,0,3,3,0,2,1,0
1,4,1,6,1,7,12,4,1,1,32,0,4,1,5,11754,11,1,3,3,2,1,5,6,1,1,0,3,3,0,2,1,0
10,0,2,6,1,1,11,4,1,1,37,0,0,0,0,11755,4,1,1,3,2,3,6,6,0,0,0,0,3,0,2,0,0
2,1,6,9,1,1,3,1,0,2,12,0,2,1,0,11756,5,1,2,3,2,1,2,4,0,0,0,3,3,0,2,2,0
6,1,6,13,1,7,7,1,1,2,17,0,2,1,1,11757,3,1,0,3,2,1,5,4,0,0,0,2,3,0,2,2,0
1,2,5,6,0,7,2,4,1,1,21,0,1,0,1,11758,15,1,1,3,2,3,6,5,0,0,0,2,3,0,2,1,0
10,2,3,13,1,7,11,2,1,1,14,0,0,0,4,11759,3,1,2,3,2,0,4,4,0,0,0,0,3,0,2,0,0
10,2,3,17,1,2,11,2,1,2,19,0,1,0,0,11760,11,1,2,3,2,0,5,4,0,0,0,3,2,1,2,1,0
10,2,0,2,1,2,11,3,1,1,26,0,1,0,0,11761,5,1,1,3,2,1,5,5,0,0,0,2,3,0,2,1,0
0,3,3,6,1,5,9,0,1,1,41,0,1,0,1,11762,2,1,2,3,2,0,5,7,0,0,0,1,3,0,2,1,1
4,3,1,6,1,2,5,3,1,2,15,0,1,0,0,11763,3,1,1,3,2,3,5,4,0,0,0,0,3,0,2,1,0
7,4,6,13,1,1,1,0,0,2,33,0,2,1,1,11764,2,1,1,3,2,1,5,6,0,0,0,2,3,0,2,2,0
8,1,0,0,1,7,7,0,1,1,15,0,0,0,1,11765,7,1,2,3,2,0,4,4,0,0,0,3,3,0,2,0,0
8,2,2,6,1,2,9,2,0,1,42,0,0,0,4,11766,2,1,1,3,2,1,6,7,0,0,0,3,3,0,2,0,0
11,3,4,6,1,1,12,3,1,2,12,1,1,0,0,11767,12,1,0,3,2,1,4,4,0,0,0,3,3,2,2,1,0
11,2,5,17,1,1,12,3,0,1,35,0,2,1,1,11768,4,1,2,3,2,0,4,6,0,0,0,3,3,0,2,2,0
0,3,1,17,1,2,9,1,1,2,29,1,1,0,0,11769,2,1,3,3,2,0,4,5,0,0,0,0,3,0,2,1,0
10,2,3,9,0,6,11,2,1,1,23,1,1,0,0,11770,6,1,3,3,2,0,5,5,0,0,0,2,3,0,2,1,0
10,0,6,17,1,2,11,1,1,2,14,0,2,1,0,11771,10,1,3,3,2,1,4,4,0,0,0,0,3,0,2,2,0
2,3,6,17,1,5,3,3,1,1,25,0,1,0,0,11772,12,1,1,3,2,1,3,5,0,0,0,3,3,0,2,1,0
9,1,5,17,0,5,10,1,1,2,20,0,0,0,0,11773,6,1,0,3,2,3,3,4,0,0,0,3,3,0,2,0,0
8,4,5,9,1,1,7,0,1,2,18,1,2,1,1,11774,6,1,3,3,2,3,4,4,0,0,0,2,3,0,2,2,0
6,0,4,17,1,1,7,0,1,2,16,0,1,0,1,11775,10,1,2,3,2,2,4,4,0,0,1,2,3,0,2,1,0
6,0,4,2,1,2,7,0,1,2,18,1,0,0,0,11776,2,1,2,3,2,3,4,4,0,0,0,2,3,0,2,0,0
6,0,0,13,1,7,6,3,1,1,22,0,2,1,1,11777,14,1,1,3,2,2,5,5,0,0,0,1,3,0,2,2,0
4,2,3,13,1,6,5,3,1,2,15,0,0,0,4,11778,8,1,0,3,2,3,4,4,0,0,0,2,3,0,2,0,0
7,3,6,6,1,7,1,0,1,1,12,1,1,0,0,11779,13,1,0,3,2,3,4,4,0,0,0,0,3,0,2,1,0
6,1,5,12,0,5,7,2,1,1,24,0,1,0,1,11780,12,1,2,3,2,1,0,5,0,0,0,2,3,0,2,1,0
11,3,5,2,1,7,12,4,0,2,43,0,1,0,0,11781,11,2,3,3,2,1,5,7,0,0,0,2,1,1,2,1,0
0,3,1,2,1,6,1,3,1,2,14,0,0,0,1,11782,3,1,2,3,2,2,4,4,0,0,0,2,3,0,2,0,1
9,2,0,13,1,2,10,3,1,1,50,0,0,0,0,11783,0,1,3,3,2,3,6,7,0,0,0,2,3,0,2,0,0
4,3,1,13,1,1,5,3,0,1,20,1,1,0,0,11784,12,1,1,3,2,1,4,4,0,0,0,2,3,0,2,1,0
4,3,5,17,1,5,5,3,1,2,17,1,1,0,0,11785,3,1,0,3,2,1,4,4,0,0,0,2,3,0,2,1,0
6,0,1,17,1,7,7,1,0,1,41,0,1,0,0,11786,0,1,2,3,2,1,6,7,0,0,0,2,3,0,2,1,0
8,3,4,3,1,7,7,1,1,1,15,0,2,1,1,11787,13,1,0,3,2,1,4,4,0,0,0,3,3,0,2,2,0
2,2,2,13,1,5,3,3,1,2,8,0,1,0,0,11788,12,1,3,3,2,0,3,3,0,0,0,3,3,0,2,1,0
10,1,5,9,1,6,11,1,1,1,31,1,0,0,0,11789,1,1,3,3,2,1,6,6,0,0,0,3,3,0,2,0,0
0,3,1,17,1,2,9,0,1,2,8,1,1,0,1,11790,3,1,0,3,2,3,3,3,0,0,0,3,3,0,2,1,0
10,1,3,6,1,5,11,1,1,2,15,1,2,1,0,11791,12,1,1,3,2,3,3,4,0,0,0,3,3,0,2,2,0
6,1,0,13,1,2,7,1,1,2,13,0,2,1,1,11792,10,1,1,3,2,3,5,4,0,0,0,2,3,0,2,2,0
0,2,4,13,1,7,1,3,0,1,22,0,1,0,0,11793,4,1,1,3,2,3,5,5,0,0,0,0,3,0,2,1,0
1,3,4,9,1,1,2,3,1,1,34,0,2,1,0,11794,8,1,1,3,2,0,5,6,0,0,0,2,3,0,2,2,0
1,3,0,17,1,2,12,1,0,1,31,0,2,1,0,11795,0,1,0,3,2,2,5,6,0,0,0,3,3,0,2,2,0
3,1,0,6,1,6,4,3,1,1,19,1,1,0,1,11796,6,1,2,3,2,3,5,4,0,0,0,2,3,0,2,1,0
3,2,0,13,1,6,4,3,1,2,33,1,1,0,0,11797,8,1,3,3,2,1,6,6,0,0,0,3,3,0,2,1,0
7,4,4,6,1,1,7,1,1,1,29,0,1,0,1,11798,3,1,3,3,2,1,6,5,0,0,1,3,3,0,2,1,0
7,3,6,6,0,5,8,3,1,1,23,0,2,1,1,11799,9,1,1,3,2,2,4,5,0,0,0,2,3,0,2,2,0
8,2,0,17,1,6,7,0,1,1,13,1,1,0,0,11800,0,1,3,3,2,2,5,4,0,0,0,1,3,0,2,1,0
0,3,1,17,0,6,1,3,1,1,21,0,2,1,1,11801,0,1,2,3,2,1,5,5,0,0,0,3,3,0,2,2,0
11,0,6,9,1,5,12,1,1,1,35,0,2,1,0,11802,6,1,1,3,2,1,5,6,0,0,0,3,2,1,2,2,0
1,1,6,17,1,7,2,2,1,1,29,0,2,1,1,11803,4,1,2,3,2,1,6,5,0,0,0,3,3,0,2,2,0
8,1,1,9,1,6,9,1,0,1,23,0,2,1,0,11804,4,1,0,3,2,1,5,5,0,0,0,2,3,0,2,2,0
4,0,5,13,1,5,5,0,1,1,39,1,0,0,0,11805,8,1,1,3,2,1,5,6,0,0,0,3,3,0,2,0,0
6,4,4,13,1,2,6,0,1,1,47,0,1,0,0,11806,4,1,3,3,2,1,3,7,0,0,0,2,3,0,2,1,0
0,3,1,6,1,6,1,3,1,1,24,0,4,1,5,11807,6,1,3,3,2,3,5,5,0,0,0,2,3,0,2,1,1
3,3,6,6,0,5,4,3,1,1,25,1,1,0,0,11808,3,1,2,3,2,0,5,5,0,0,0,2,3,2,2,1,0
9,4,4,6,1,1,3,0,1,1,26,0,1,0,0,11809,14,1,1,3,2,3,4,5,0,0,0,0,3,0,2,1,0
0,3,5,13,1,7,1,3,1,1,38,1,0,0,0,11810,15,1,0,3,2,2,6,6,0,0,0,1,3,0,2,0,0
0,1,5,9,0,7,1,2,1,1,30,0,2,1,0,11811,13,3,3,3,2,1,5,5,0,0,0,3,3,0,2,2,0
2,3,0,17,1,6,3,3,1,1,15,0,0,0,1,11812,13,1,3,3,2,3,4,4,0,0,0,0,3,0,2,0,0
9,0,6,13,1,6,10,1,1,1,65,0,2,1,1,11813,15,1,1,3,2,1,6,8,0,0,0,0,3,0,2,2,0
5,4,2,6,1,7,2,1,1,1,14,0,0,0,5,11814,6,1,2,3,2,1,4,4,0,0,0,2,3,0,2,0,0
6,2,1,17,1,6,7,3,1,1,31,0,2,1,0,11815,2,1,1,3,2,1,5,6,0,0,0,3,3,0,2,2,0
4,3,4,17,1,5,5,3,1,1,30,0,2,1,1,11816,2,1,2,3,2,2,5,5,0,0,0,1,3,0,2,2,0
0,3,5,9,1,1,9,0,1,2,7,1,4,1,5,11817,9,1,1,3,2,1,1,3,0,0,0,2,3,0,2,1,0
5,0,2,6,1,6,2,1,1,1,30,0,2,1,0,11818,5,1,2,3,2,1,5,5,0,0,0,3,3,0,2,2,0
4,4,3,17,1,7,4,0,1,2,15,0,0,0,5,11819,12,1,1,3,2,0,5,4,0,0,0,2,3,0,2,0,0
4,4,2,2,1,2,5,4,1,1,27,1,0,0,5,11820,15,1,1,3,2,3,6,5,0,0,0,2,3,0,2,0,0
10,2,6,13,0,5,10,0,1,1,32,0,0,0,0,11821,8,1,2,3,2,0,5,6,0,0,0,2,3,0,2,0,0
9,3,6,6,0,6,10,4,1,1,38,0,0,0,0,11822,14,1,3,3,2,0,6,6,0,0,0,0,3,0,2,0,0
10,2,6,13,0,6,11,3,1,1,40,0,1,0,0,11823,15,1,0,3,2,1,4,6,0,0,0,1,2,1,2,1,0
11,3,0,17,1,7,11,3,0,2,8,0,0,0,4,11824,8,1,0,3,2,3,1,3,0,0,0,2,3,0,2,0,0
4,4,2,18,1,2,4,0,1,1,63,0,0,0,2,11825,15,1,1,3,2,3,6,8,0,0,0,0,3,0,2,0,0
4,4,1,2,1,7,4,0,1,1,47,0,2,1,1,11826,12,1,1,3,2,1,5,7,0,0,0,3,3,0,2,2,0
4,3,3,5,1,6,5,4,1,1,13,0,1,0,0,11827,1,1,1,3,2,3,5,4,1,0,0,3,3,0,2,1,0
4,3,2,17,0,2,5,3,1,2,11,0,2,1,0,11828,6,1,0,3,2,1,4,4,0,0,0,3,3,0,2,2,0
4,3,2,13,1,1,4,0,1,2,20,0,1,0,0,11829,6,1,0,3,2,1,4,4,0,0,0,1,3,0,2,1,0
4,1,4,13,1,5,5,1,0,2,54,0,2,1,4,11830,10,1,1,3,2,0,5,8,0,0,0,2,0,0,2,2,0
0,3,5,13,1,5,1,3,0,2,21,1,0,0,0,11831,9,1,1,3,2,0,5,5,0,0,0,2,3,0,2,0,0
1,1,5,9,1,7,2,1,1,1,25,0,2,1,0,11832,10,2,2,3,2,1,5,5,0,0,0,3,1,0,2,2,0
5,2,5,13,1,7,6,2,1,1,17,1,0,0,4,11833,9,1,0,3,2,0,4,4,0,0,0,3,3,0,2,0,0
5,2,1,9,1,2,6,2,0,2,42,0,2,1,0,11834,0,1,1,3,2,2,5,7,0,0,0,2,3,0,2,2,0
3,0,0,17,1,6,4,1,1,2,18,1,0,0,4,11835,5,1,3,3,2,1,5,4,0,0,0,2,3,0,2,0,0
4,2,1,17,1,5,5,3,1,2,16,1,0,0,0,11836,6,1,0,3,2,1,4,4,0,0,0,2,3,0,2,0,0
4,2,0,13,1,7,5,2,1,1,25,0,0,0,1,11837,8,1,0,3,2,1,5,5,0,0,0,3,3,0,2,0,0
4,2,0,17,1,1,5,4,0,1,19,1,0,0,1,11838,3,1,3,3,2,3,5,4,0,0,0,2,3,0,2,0,0
7,1,1,6,1,6,8,1,1,2,14,1,1,0,0,11839,4,1,3,3,2,2,4,4,1,0,0,0,3,0,2,1,0
7,1,1,17,1,6,8,2,1,1,11,0,1,0,0,11840,2,1,0,3,2,0,4,4,0,0,0,2,3,0,2,1,0
4,4,0,11,1,5,4,0,1,1,15,0,6,2,1,11841,7,1,0,3,2,1,4,4,0,0,0,3,3,0,2,0,0
4,4,3,17,1,1,4,0,1,2,15,0,2,1,5,11842,15,1,1,3,2,0,4,4,0,0,0,3,3,0,2,2,0
6,1,3,13,0,6,7,2,0,1,35,0,1,0,0,11843,6,1,1,3,2,0,5,6,0,0,0,2,3,0,2,1,0
4,2,6,17,1,1,5,2,1,1,25,0,1,0,1,11844,5,1,0,3,2,0,4,5,0,0,0,0,2,1,2,1,0
4,2,4,13,1,7,5,3,1,1,23,1,1,0,0,11845,1,1,1,3,2,3,5,5,0,0,0,3,3,0,2,1,0
7,4,5,2,0,7,8,4,1,2,15,0,1,0,0,11846,15,1,0,3,2,3,4,4,0,0,0,3,3,0,2,1,0
7,2,0,0,1,6,8,3,1,1,28,1,0,0,5,11847,13,1,0,3,2,0,5,5,0,0,0,2,3,0,2,0,0
7,1,2,13,1,2,8,1,1,2,13,1,1,0,0,11848,9,1,2,3,2,3,4,4,0,0,0,0,3,0,2,1,0
5,3,1,0,1,6,2,0,1,1,17,0,0,0,1,11849,0,1,3,3,2,0,4,4,0,0,0,3,3,2,2,0,0
9,1,3,13,1,6,10,2,0,2,19,0,1,0,0,11850,0,1,0,3,2,0,4,4,0,0,0,3,3,0,2,1,0
10,4,2,13,1,2,11,4,1,1,31,1,0,0,1,11851,12,1,2,3,2,3,6,6,0,0,0,2,3,0,2,0,0
7,3,6,13,1,5,1,1,1,1,20,0,2,1,5,11852,3,1,2,3,2,1,3,4,0,0,0,3,3,0,2,2,0
7,2,6,0,0,7,8,3,1,1,24,0,0,0,1,11853,1,1,1,3,2,1,4,5,0,0,0,3,3,0,2,0,0
8,0,3,13,0,2,9,1,1,1,16,0,2,1,1,11854,4,1,3,3,2,3,4,4,0,0,0,3,3,0,2,2,0
0,4,4,17,1,5,9,0,0,2,12,0,0,0,0,11855,0,1,3,3,2,0,3,4,0,0,0,3,3,0,2,0,0
0,3,2,17,1,2,1,3,0,1,28,0,0,0,0,11856,2,1,2,3,2,1,5,5,0,0,0,1,3,0,2,0,0
0,2,0,2,1,1,1,2,1,1,18,0,2,1,2,11857,5,1,3,3,2,2,5,4,0,0,0,0,3,0,2,2,0
6,2,0,9,1,1,12,0,1,1,36,0,6,2,5,11858,1,1,3,3,2,0,6,6,0,0,0,3,3,0,2,0,0
6,1,1,6,1,6,7,3,1,1,11,0,2,1,1,11859,10,1,3,3,2,1,5,4,0,0,0,3,3,0,2,2,0
5,4,3,2,1,2,2,0,1,1,37,1,0,0,5,11860,4,1,3,3,2,2,6,6,0,0,0,2,3,0,2,0,0
10,2,6,17,1,7,11,2,1,1,47,0,1,0,0,11861,11,1,0,3,2,1,6,7,0,0,0,3,3,0,2,1,0
10,0,3,13,1,6,11,0,1,1,14,1,1,0,4,11862,15,1,2,3,2,3,4,4,0,0,0,3,3,0,2,1,0
11,1,1,9,1,2,12,1,1,1,15,0,2,1,5,11863,7,1,1,3,2,3,5,4,0,0,0,2,3,0,2,2,0
10,4,1,13,1,2,10,4,1,1,33,0,1,0,0,11864,2,1,2,3,2,0,6,6,0,0,0,3,3,0,2,1,0
7,3,0,17,1,2,8,3,1,1,17,0,1,0,0,11865,4,1,3,3,2,1,3,4,0,0,0,1,2,1,2,1,0
0,0,3,9,1,2,1,0,1,1,49,0,1,0,0,11866,13,1,0,3,2,1,6,7,0,0,0,2,3,0,2,1,0
7,3,3,17,1,1,8,4,1,1,20,0,1,0,0,11867,5,1,2,3,2,1,4,4,0,0,0,2,3,0,2,1,0
8,2,3,2,1,1,9,2,1,2,13,0,0,0,5,11868,11,1,0,3,2,1,2,4,0,0,0,2,3,0,2,0,0
6,2,1,17,1,6,7,2,1,1,21,0,2,1,1,11869,3,1,0,3,2,2,5,5,0,0,0,3,3,0,2,2,0
6,0,1,6,1,1,7,2,1,2,17,0,1,0,5,11870,12,1,0,3,2,2,4,4,1,0,0,1,3,0,2,1,0
0,3,4,17,1,6,9,0,1,2,31,0,1,0,0,11871,1,1,1,3,2,2,4,6,0,0,0,1,3,0,2,1,1
1,3,4,13,1,2,2,4,1,1,31,0,2,1,1,11872,15,1,1,3,2,3,6,6,0,0,0,3,3,0,2,2,0
10,3,0,2,1,1,11,3,1,1,21,0,2,1,1,11873,9,3,1,3,2,2,5,5,0,0,0,0,3,0,2,2,0
4,3,1,13,1,2,5,3,1,1,40,0,2,1,1,11874,13,1,0,3,2,2,6,6,0,0,0,0,3,0,2,2,0
8,2,1,13,0,7,9,2,1,1,11,0,0,0,0,11875,9,1,3,3,2,1,4,4,0,0,0,1,3,0,2,0,0
8,1,0,17,1,6,7,1,1,1,37,0,0,0,4,11876,0,1,0,3,2,3,6,6,0,0,0,3,3,0,2,0,0
8,0,4,6,0,2,9,1,1,2,0,0,1,0,5,11877,10,1,1,3,2,0,7,0,0,0,0,3,3,0,2,1,0
6,3,3,6,1,2,7,3,1,2,0,0,2,1,5,11878,12,1,3,3,2,2,7,0,0,0,0,3,3,0,2,2,0
6,0,0,6,1,7,7,1,1,1,37,0,1,0,0,11879,3,1,2,3,2,1,6,6,0,0,0,3,3,0,2,1,0
9,1,5,6,1,6,10,2,0,2,12,0,1,0,0,11880,12,1,1,3,2,0,4,4,0,0,0,3,3,0,2,1,0
0,3,1,17,1,2,1,3,0,1,16,0,2,1,1,11881,2,1,0,3,2,3,5,4,0,0,0,2,3,0,2,2,0
4,2,2,9,1,6,5,2,1,1,25,0,1,0,1,11882,1,1,0,3,2,1,5,5,0,0,0,3,3,0,2,1,0
4,2,2,13,1,2,5,3,1,1,47,0,2,1,0,11883,5,2,0,3,2,1,5,7,0,0,0,3,1,0,2,2,0
8,1,4,6,1,5,9,1,1,2,13,0,4,1,5,11884,5,1,0,3,2,3,5,4,0,0,0,3,3,0,2,1,0
6,3,2,17,1,6,7,3,1,1,27,1,0,0,4,11885,11,1,0,3,2,1,5,5,0,0,0,2,3,0,2,0,0
6,2,0,9,1,1,7,2,1,1,18,1,4,1,5,11886,4,1,0,3,2,0,4,4,0,0,0,3,2,1,2,1,0
1,2,0,2,1,6,12,0,1,2,17,0,1,0,0,11887,0,1,0,3,2,2,4,4,0,0,0,1,3,0,2,1,0
10,4,5,17,1,6,11,4,1,2,14,0,2,1,0,11888,10,1,0,3,2,1,4,4,0,0,0,2,3,0,2,2,0
9,3,3,13,1,1,3,0,1,1,27,0,1,0,1,11889,6,1,0,3,2,1,6,5,0,0,0,2,3,0,2,1,0
9,1,5,9,1,5,10,1,1,1,40,0,2,1,0,11890,0,1,2,3,2,2,5,6,0,0,0,3,3,2,2,2,0
0,3,6,17,1,2,9,1,1,1,32,1,1,0,1,11891,12,1,2,3,2,3,6,6,0,0,0,3,3,0,2,1,0
7,2,1,6,1,7,8,2,1,1,48,0,2,1,0,11892,6,1,3,3,2,2,5,7,0,0,0,3,3,0,2,2,0
5,0,5,6,1,6,6,1,1,1,19,0,2,1,0,11893,0,1,0,3,2,1,4,4,0,0,0,3,3,0,2,2,0
6,3,4,17,1,5,7,3,1,1,27,0,2,1,0,11894,2,1,0,3,2,2,5,5,0,0,0,2,3,0,2,2,0
11,0,5,2,1,6,12,0,1,1,33,0,1,0,1,11895,4,1,0,3,2,0,6,6,0,0,0,3,3,0,2,1,0
11,0,2,13,1,5,12,1,0,1,30,1,1,0,0,11896,13,1,0,3,2,1,4,5,0,0,0,2,3,0,2,1,0
9,2,4,2,1,7,3,3,0,1,17,1,1,0,0,11897,10,1,3,3,2,0,5,4,0,0,0,2,3,0,2,1,0
0,4,2,13,1,5,9,0,1,2,20,0,0,0,4,11898,8,1,2,3,2,3,4,4,0,0,0,0,3,0,2,0,1
0,4,2,6,1,2,12,2,0,2,30,1,1,0,0,11899,11,1,1,3,2,1,5,5,0,0,0,3,3,0,2,1,0
0,4,2,1,1,6,9,1,0,1,29,0,0,0,0,11900,14,1,1,3,2,1,3,5,0,0,0,1,3,0,2,0,1
0,4,2,6,1,1,9,0,1,1,12,0,1,0,0,11901,9,1,1,3,2,1,4,4,0,0,0,0,3,0,2,1,1
11,2,5,13,1,1,11,3,1,1,23,1,0,0,0,11902,10,1,3,3,2,0,6,5,1,0,0,1,3,0,2,0,0
11,0,1,18,1,2,12,1,1,1,14,0,0,0,0,11903,7,1,1,3,2,0,5,4,0,0,0,1,3,0,2,0,0
2,4,4,13,1,5,3,4,1,1,37,0,2,1,1,11904,13,1,1,3,2,1,4,6,0,0,1,2,3,0,2,2,0
7,4,4,3,1,2,1,0,1,1,22,0,2,1,1,11905,14,1,3,3,2,1,5,5,0,0,0,3,3,0,2,2,0
0,0,2,6,1,5,1,1,1,2,0,0,2,1,5,11906,8,1,0,3,2,1,7,0,0,0,0,3,3,0,2,2,0
7,2,6,13,1,2,8,3,1,1,24,0,8,2,2,11907,15,1,0,3,2,2,5,5,0,0,0,3,2,1,2,2,0
7,0,2,6,1,2,8,0,1,1,37,0,2,1,1,11908,3,1,3,3,2,1,6,6,0,0,0,2,3,0,2,2,0
0,4,3,13,1,1,9,2,1,1,43,0,1,0,0,11909,13,1,1,3,2,0,5,7,0,0,0,0,3,0,2,1,1
3,2,1,2,1,2,4,2,0,2,22,0,2,1,0,11910,4,1,3,3,2,3,5,5,0,0,0,3,3,0,2,2,0
3,2,1,13,1,1,4,3,1,1,15,0,2,1,1,11911,0,1,0,3,2,1,5,4,0,0,1,1,3,0,2,2,0
1,1,0,17,1,6,12,0,1,2,18,1,2,1,0,11912,9,1,2,3,2,0,5,4,0,0,0,3,3,0,2,2,0
11,4,2,13,1,6,11,0,0,1,39,1,0,0,4,11913,0,1,1,3,2,0,5,6,0,0,0,2,3,0,2,0,0
8,0,1,6,1,6,9,0,1,1,24,0,1,0,0,11914,4,1,3,3,2,0,5,5,0,0,0,2,3,0,2,1,1
3,0,0,13,1,2,4,0,1,1,30,0,6,2,5,11915,3,1,3,3,2,1,6,5,0,0,0,0,3,0,2,0,0
3,0,2,17,1,6,4,3,0,2,12,0,2,1,0,11916,5,1,2,3,2,0,4,4,0,0,0,0,3,0,2,2,0
9,2,5,17,1,5,4,1,1,1,25,0,1,0,0,11917,12,1,0,3,2,1,5,5,0,0,0,2,3,0,2,1,0
8,0,1,5,1,1,9,3,1,1,43,0,0,0,0,11918,0,1,3,3,2,1,5,7,0,0,0,3,3,0,2,0,1
5,1,6,13,1,1,6,2,1,1,31,1,0,0,4,11919,14,1,3,3,2,3,6,6,0,0,0,3,3,0,2,0,0
