Make,AccidentArea,Sex,MaritalStatus,Age,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,daysDiff
Make1,Urban,Male,Married,76,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,3 to 5,no change,1 vehicle,Collision,15.0
Make2,Rural,Male,Single,17,Third Party,Sedan,"more than 69,000",400,1,more than 30,more than 30,more than 4,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,74,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,more than 7,No,No,External,more than 5,4 to 8 years,more than 1,All Perils,3.0
Make2,Urban,Male,Married,38,Third Party,Sedan,"40,000 to 69,000",400,4,more than 30,more than 30,1,more than 7,No,No,External,none,no change,more than 1,Collision,1.0
Make2,Urban,Female,Single,27,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Married,52,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,41,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,51,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,2.0
Make2,Urban,Female,Married,53,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Married,64,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,29,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make2,Urban,Male,Married,37,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,8.0
Make2,Urban,Male,Married,49,Third Party,Sedan,"40,000 to 69,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make2,Urban,Male,Married,34,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,6.0
Make1,Urban,Male,Single,34,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,212.0
Make2,Urban,Female,Married,40,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,10.0
Make1,Urban,Male,Single,23,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,9.0
Make1,Rural,Male,Single,36,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make3,Rural,Male,Single,29,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,30.0
Make3,Urban,Male,Single,19,Third Party,Sedan,"less than 20,000",400,1,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,more than 5,no change,1 vehicle,All Perils,0.0
Make2,Urban,Male,Married,42,Policy Holder,Sedan,"more than 69,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,3.0
Make2,Urban,Male,Married,27,Third Party,Sedan,"more than 69,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,33,Third Party,Sedan,"40,000 to 69,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,4 to 8 years,more than 1,Collision,4.0
Make1,Urban,Male,Married,30,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,47,Policy Holder,Sedan,"more than 69,000",700,4,more than 30,more than 30,1,more than 7,No,No,External,none,no change,1 vehicle,All Perils,7.0
Make3,Urban,Male,Married,47,Policy Holder,Utility,"40,000 to 69,000",400,2,15 to 30,15 to 30,1,more than 7,No,No,External,none,no change,1 vehicle,All Perils,2.0
Make1,Rural,Male,Married,50,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,49,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make2,Urban,Male,Single,33,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Rural,Male,Married,31,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,4.0
Make2,Urban,Male,Married,43,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,61,Policy Holder,Sport,"20,000 to 39,000",500,3,more than 30,more than 30,1,more than 7,No,No,External,more than 5,0 to 3 years,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,63,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Single,20,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,less than 4 years,No,No,External,none,no change,1 vehicle,Collision,20.0
Make1,Urban,Male,Married,37,Policy Holder,Sport,"more than 69,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,19,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,less than 4 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,28,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,1.0
Make2,Urban,Male,Married,28,Policy Holder,Sedan,"more than 69,000",400,4,more than 30,more than 30,none,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,2.0
Make3,Urban,Male,Married,46,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,more than 7,No,No,External,none,no change,1 vehicle,Collision,10.0
Make1,Urban,Male,Married,63,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,6.0
Make2,Urban,Female,Married,39,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Married,30,Third Party,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,3.0
Make2,Rural,Male,Single,21,Policy Holder,Sport,"more than 69,000",400,4,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make2,Urban,Female,Single,27,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,4 to 8 years,more than 1,Liability,28.0
Make1,Urban,Male,Married,41,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,1.0
Make1,Urban,Male,Married,41,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,2.0
Make2,Urban,Male,Married,55,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,Yes,No,External,3 to 5,no change,1 vehicle,Collision,2.0
Make2,Urban,Male,Married,33,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,19.0
Make1,Urban,Female,Married,42,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,12.0
Make1,Urban,Female,Married,51,Policy Holder,Sedan,"less than 20,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,All Perils,10.0
Make1,Urban,Female,Single,67,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,1,more than 7,No,No,External,none,0 to 3 years,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,33,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,10.0
Make1,Urban,Male,Married,76,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,26,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,18.0
Make1,Urban,Male,Married,46,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,1.0
Make2,Urban,Male,Single,34,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,All Perils,2.0
Make2,Urban,Male,Single,22,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make2,Rural,Male,Married,48,Policy Holder,Sport,"more than 69,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,52,Third Party,Sedan,"more than 69,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,0.0
Make2,Urban,Male,Married,40,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,5.0
Make2,Urban,Male,Married,61,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,1.0
Make1,Rural,Male,Married,50,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,9.0
Make1,Urban,Male,Single,31,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,9.0
Make1,Urban,Male,Married,51,Third Party,Sedan,"less than 20,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,All Perils,6.0
Make3,Urban,Male,Married,51,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,4 to 8 years,more than 1,Collision,1.0
Make2,Urban,Female,Single,21,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Female,Single,49,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,8.0
Make2,Rural,Male,Married,34,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,230.0
Make2,Urban,Male,Married,31,Third Party,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,32,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,All Perils,4.0
Make3,Urban,Male,Married,54,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Collision,6.0
Make2,Urban,Female,Single,34,Third Party,Sedan,"less than 20,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,45.0
Make1,Urban,Male,Married,36,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,2.0
Make1,Rural,Male,Married,31,Third Party,Sport,"more than 69,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,9.0
Make2,Urban,Male,Married,62,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Single,35,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make3,Urban,Male,Married,44,Third Party,Sedan,"less than 20,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,3.0
Make1,Urban,Male,Married,73,Third Party,Sport,"more than 69,000",400,1,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,32,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,16.0
Make1,Urban,Male,Married,34,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,38,Policy Holder,Sedan,"less than 20,000",400,1,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,4.0
Make2,Urban,Male,Married,45,Third Party,Sport,"more than 69,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,8.0
Make2,Urban,Female,Married,53,Policy Holder,Sport,"20,000 to 39,000",500,4,more than 30,more than 30,more than 4,more than 7,No,No,External,more than 5,0 to 3 years,1 vehicle,Liability,11.0
Make2,Urban,Female,Single,24,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,1,less than 4 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make2,Urban,Male,Married,44,Policy Holder,Sport,"more than 69,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,more than 1,Liability,8.0
Make1,Urban,Female,Married,45,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,4 to 8 years,more than 1,Collision,8.0
Make2,Urban,Male,Married,41,Policy Holder,Sport,"40,000 to 69,000",700,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,56,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,Yes,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,1.0
Make1,Urban,Female,Single,46,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,1.0
Make1,Urban,Male,Single,24,Third Party,Sport,"more than 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Single,32,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,3.0
Make3,Urban,Male,Married,74,Policy Holder,Utility,"40,000 to 69,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,3 to 5,no change,1 vehicle,All Perils,2.0
Make3,Urban,Male,Married,36,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,53.0
Make2,Urban,Male,Married,43,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,15.0
Make3,Urban,Male,Single,28,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,43.0
Make1,Urban,Male,Single,25,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,less than 4 years,No,No,External,1 to 2,no change,1 vehicle,Collision,17.0
Make3,Urban,Male,Single,52,Policy Holder,Utility,"more than 69,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,50,Policy Holder,Utility,"more than 69,000",400,4,more than 30,more than 30,1,more than 7,No,No,External,none,no change,1 vehicle,All Perils,35.0
Make2,Urban,Male,Married,52,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Single,52,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,2.0
Make1,Urban,Male,Single,26,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,4.0
Make3,Urban,Male,Married,46,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,6.0
Make2,Urban,Female,Married,31,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,9.0
Make3,Urban,Male,Married,31,Policy Holder,Sport,"less than 20,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,8.0
Make1,Urban,Male,Married,41,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
